DEPINS,BKCLASS,SCMTGBK,REPDTE,DEPDOM,ASSET,DEP,NAME,SC,DEPUNINS,SCUST,CHBAL,CERT,LNLSNET,BRO,ID,INSFDIC,INSDIF,cash_ratio,treasury_ratio,size_bin
82501,SM,0.0,20241231,150070,183124,150070,TOWN&COUNTRY BANK,22956,67616,7459,8222,57312,139967,0.0,57312_20241231,1,1,0.05478776570933564,0.10449123742253615,<1bn
144933,SM,0.0,20241231,275921,293138,275921,FARMERS BANK,86815,131505,0,32933,57335,167876,13300.0,57335_20241231,1,1,0.11935662744046303,0.11935662744046303,<1bn
177403,NM,10539.0,20241231,210287,253034,210287,DRAKE BANK,34225,33573,12663,4503,57336,210863,32802.0,57336_20241231,1,1,0.021413591900593,0.0816312943738795,<1bn
2092274,NM,510.0,20241231,2664527,2975060,2664527,SOUTHEAST BANK,510,583182,0,342283,57348,2461170,385973.0,57348_20241231,1,1,0.12845919744855278,0.12845919744855278,1-10bn
7834529,SM,389307.0,20241231,9954256,10790251,9954256,STIFEL BANK,3313978,2125631,0,410392,57358,6944732,18313.0,57358_20241231,1,1,0.04122779241361685,0.04122779241361685,10-100bn
312918,NM,0.0,20241231,368650,474120,368650,AMERICAN EAGLE BANK,2873,59884,958,51130,57359,407140,106182.0,57359_20241231,1,1,0.13869523938695238,0.1412939102129391,<1bn
26910,NM,3584.0,20241231,34230,40668,34230,CHEYENNE STATE BANK,4855,7333,0,1652,57363,23925,0.0,57363_20241231,1,1,0.048261758691206545,0.048261758691206545,<1bn
2020887,NM,28053.0,20241231,2799388,3263382,2799388,BANKWELL BANK,146098,790925,63557,293552,57368,2672959,706156.0,57368_20241231,1,1,0.10486292003823693,0.12756681103155404,1-10bn
993528,NM,317516.0,20241231,2183871,2579817,2183871,U S CENTURY BANK,424915,1191846,0,77035,57369,1948778,133000.0,57369_20241231,1,1,0.03527451941987416,0.03527451941987416,1-10bn
292422,NM,57879.0,20241231,372870,462514,372870,OREGON COAST BANK,152902,81106,0,7322,57373,257482,0.0,57373_20241231,1,1,0.01963687075924585,0.01963687075924585,<1bn
530471,NM,64031.0,20241231,749774,870088,749774,TRADITIONS BANK,98944,220690,9575,41869,57377,684944,18933.0,57377_20241231,1,1,0.055842160437678555,0.06861267528615289,<1bn
80081,NM,3023.0,20241231,118553,130263,118553,UNITED BANK&TRUST CO,34201,39233,8731,10262,57391,70257,0.0,57391_20241231,1,1,0.086560441321603,0.16020682732617478,<1bn
146603,NM,2751.0,20241231,190910,217932,190910,BANK OF LINCOLN COUNTY,19330,45063,0,18188,57396,167956,0.0,57396_20241231,1,1,0.09527002252370227,0.09527002252370227,<1bn
14702000,NM,3195000.0,20241231,14919000,18649000,14919000,OPTUM BANK INC,9612000,261000,848000,1234000,57408,6403000,1080000.0,57408_20241231,1,1,0.08271331858703666,0.1395535893826664,10-100bn
324965,SM,0.0,20241231,558641,612795,558641,WORTHINGTON BANK,43622,234563,43622,96465,57414,449376,0.0,57414_20241231,1,1,0.17267798102896134,0.25076390741102067,<1bn
1148635,N,211075.0,20241231,1395913,1567006,1395913,FORCHT BANK NATIONAL ASSN,283820,248096,0,42150,57415,1106923,0.0,57415_20241231,1,1,0.03019529154037537,0.03019529154037537,1-10bn
271603,SM,38273.0,20241231,386318,436374,386318,PATRIOT BANK,149983,116486,0,27174,57416,227197,0.0,57416_20241231,1,1,0.0703410143974653,0.0703410143974653,<1bn
1261780,NM,254480.0,20241231,2857159,3537560,2857159,COMMERCIAL BANK OF CA,513828,1599254,71821,392320,57417,2483976,178074.0,57417_20241231,1,1,0.13731122419158331,0.16244843216635826,1-10bn
144441,SM,15800.0,20241231,177042,195402,177042,HIGHLANDS COMMUNITY BANK,74928,33009,4293,8434,57420,100480,9198.0,57420_20241231,1,1,0.047638413483806104,0.0718868968945222,<1bn
621944,NM,41492.0,20241231,789176,953246,789176,SANIBEL CAPTIVA CMTY BANK,41492,167959,0,50200,57425,823027,65056.0,57425_20241231,1,1,0.06361065212322727,0.06361065212322727,<1bn
106176,SM,8722.0,20241231,154487,171950,154487,COMMERCE BANK&TRUST,24752,48452,3352,16612,57429,122307,0.0,57429_20241231,1,1,0.10753008343744133,0.12922770200728864,<1bn
221347,NM,1150.0,20241231,288153,357116,288153,AMERICAN CONTINENTAL BANK,2149,67242,0,71845,57444,268132,0.0,57444_20241231,1,1,0.24932934933871936,0.24932934933871936,<1bn
2098312,NM,36868.0,20241231,2094763,2553691,2094763,MEDALLION BANK,56536,2036,0,120134,57449,2286201,2075322.0,57449_20241231,1,1,0.057349685859450446,0.057349685859450446,1-10bn
195808000,SM,163937000.0,20241231,231315000,275425000,231315000,CHARLES SCHWAB BANK SSB,198012000,36237000,11161000,25307000,57450,44163000,35264000.0,57450_20241231,1,1,0.10940492402135615,0.15765514558070165,>=100bn
675096,NM,3844.0,20241231,841803,993750,841803,SOUND COMMUNITY BANK,9921,167314,0,43599,57451,892159,0.0,57451_20241231,1,1,0.051792402735556894,0.051792402735556894,<1bn
1603760,NM,132685.0,20241231,2623609,3062929,2623609,PCB BANK,146349,1044254,0,198792,57463,2605051,442284.0,57463_20241231,1,1,0.07577043682957331,0.07577043682957331,1-10bn
409479,NM,21637.0,20241231,593229,663832,593229,FIRST COMMERCE BANK,65495,186802,0,27941,57465,519117,0.0,57465_20241231,1,1,0.04709985519925695,0.04709985519925695,<1bn
78589,NM,5110.0,20241231,86330,93090,86330,COMMUNITY BANK OWATONNA,21069,8060,2070,2825,57468,63059,1774.0,57468_20241231,1,1,0.032723271168770995,0.05670103092783505,<1bn
250,SB,22280.0,20241231,500,38197,500,MEMBERS TRUST CO,22817,250,537,6052,57470,0,0.0,57470_20241231,1,1,12.104,13.178,<1bn
634071,NM,263813.0,20241231,909781,1031192,909781,CITIZENS BANK&TRUST,316015,277283,18765,67794,57483,569595,20720.0,57483_20241231,1,1,0.07451683427110481,0.09514267719374223,1-10bn
175655,NM,24576.0,20241231,218025,247142,218025,METROPOLITAN CAPITAL B&T,50994,42722,0,11330,57488,170629,50917.0,57488_20241231,1,1,0.05196651760119252,0.05196651760119252,<1bn
245705,NM,12905.0,20241231,318264,369830,318264,BANK OF COMMERCE,20937,75518,0,39727,57491,275326,0.0,57491_20241231,1,1,0.12482404544654752,0.12482404544654752,<1bn
83040,NM,13625.0,20241231,185595,215997,185595,PRIMEBANK OF TEXAS,36177,102975,2487,43922,57495,122172,10049.0,57495_20241231,1,1,0.23665508230286375,0.2500552277809208,<1bn
953809,NM,236998.0,20241231,1211626,1469043,1211626,PATHFINDER BANK,427807,258198,0,31568,57497,901743,136271.0,57497_20241231,1,1,0.026054244461574776,0.026054244461574776,1-10bn
314854,N,24759.0,20241231,460849,614488,460849,LIBERTY NATIONAL BANK,62416,147058,0,45892,57505,421568,0.0,57505_20241231,1,1,0.09958142471829168,0.09958142471829168,<1bn
1260042,NM,291324.0,20241231,1891547,2298340,1891547,AVIDBANK,296556,632585,0,82701,57510,1846263,540743.0,57510_20241231,1,1,0.04372135611750594,0.04372135611750594,1-10bn
436603,NM,4900.0,20241231,691532,838727,691532,COMMUNITY FIRST BANK OF IN,11192,243138,2318,82854,57511,687673,74357.0,57511_20241231,1,1,0.1198122429620032,0.12316422088927194,<1bn
48798462,SM,7183792.0,20241231,66760014,80862067,66760014,WESTERN ALLIANCE BANK,15026870,18887289,4345991,4095513,57512,55905102,20833292.0,57512_20241231,1,1,0.061346796601930015,0.126445509732817,10-100bn
310656,NM,34306.0,20241231,826815,919773,826815,TOLLESON PRIVATE BANK,51178,516336,0,86549,57522,763013,100991.0,57522_20241231,1,1,0.10467758809407184,0.10467758809407184,<1bn
418655,NM,60503.0,20241231,526752,622513,526752,HOMETOWN BANK OF ALABAMA,181505,147887,0,33819,57540,371518,12035.0,57540_20241231,1,1,0.06420288864589029,0.06420288864589029,<1bn
4766642,NM,788816.0,20241231,5753874,7201036,5753874,TOYOTA FINANCIAL SB,2984027,1010775,2186615,195229,57542,3904927,3864743.0,57542_20241231,1,1,0.03393000959006054,0.41395484155544593,1-10bn
217604,N,0.0,20241231,465040,522234,465040,TRINITY BANK N A,138306,248056,0,73399,57543,300281,5000.0,57543_20241231,1,1,0.15783373473249612,0.15783373473249612,<1bn
78049,SM,0.0,20241231,119801,142302,119801,HERITAGE BANK,5158,42968,3690,9665,57548,122592,0.0,57548_20241231,1,1,0.0806754534603217,0.11147653191542642,<1bn
582614,NM,11275.0,20241231,696166,803742,696166,TRADITIONS BANK,28313,115642,0,116872,57554,620648,44340.0,57554_20241231,1,1,0.16787950000430932,0.16787950000430932,<1bn
72647751,NM,4746527.0,20241231,99525338,119112431,99525338,UBS BANK USA,6914458,27061632,2163637,26439752,57565,84643742,30458340.0,57565_20241231,1,1,0.26565849994902807,0.2873980593765981,>=100bn
131480,NM,12407.0,20241231,168386,188887,168386,PEOPLESTRUST BANK,23923,37545,850,6497,57569,129829,4570.0,57569_20241231,1,1,0.03858396778829594,0.04363189338781134,<1bn
9347396,NM,91274.0,20241231,9883800,13262711,9883800,COMENITY CAPITAL BANK,106405,548877,0,2147685,57570,10133965,1463394.0,57570_20241231,1,1,0.21729344988769503,0.21729344988769503,10-100bn
105881,NM,8532.0,20241231,141901,191218,141901,CONTINENTAL BANK,14420,36191,0,1690,57571,158564,93120.0,57571_20241231,1,1,0.011909711700410849,0.011909711700410849,<1bn
235764,NM,25553.0,20241231,318372,363232,318372,HERITAGE BANK OF THE OZARKS,43149,83499,0,22052,57576,276689,14886.0,57576_20241231,1,1,0.06926488510296132,0.06926488510296132,<1bn
169474,NM,1436.0,20241231,197400,221161,197400,COMMUNITY BANK OF GEORGIA,14279,29356,2355,3949,57579,130633,16609.0,57579_20241231,1,1,0.020005065856129687,0.03193515704154002,<1bn
365594,NM,0.0,20241231,717133,836818,717133,GOLDEN STATE BANK,1988,352177,1988,117809,57585,700019,93780.0,57585_20241231,1,1,0.16427775600899694,0.16704990566603406,<1bn
234518,NM,16070.0,20241231,345323,383222,345323,INTEGRITY BANK&TRUST,59764,111003,22020,29876,57587,273849,58844.0,57587_20241231,1,1,0.08651610231580288,0.15028248914784129,<1bn
1203386,NM,122930.0,20241231,2311516,2680345,2311516,SANTA CRUZ COUNTY BANK,407746,1109489,126046,85007,57591,2013593,0.0,57591_20241231,1,1,0.036775432227161745,0.09130501367933426,1-10bn
549511,NM,44083.0,20241231,751837,832236,751837,MAINSTREET CMTY BANK OF FL,170768,202928,47448,19718,57598,590608,3466.0,57598_20241231,1,1,0.026226429398925565,0.08933585338311363,<1bn
560021,N,42317.0,20241231,887558,978952,887558,FALCON NATIONAL BANK,48304,329563,959,134836,57603,768235,38921.0,57603_20241231,1,1,0.15191795916435882,0.15299845193215542,<1bn
1629881,NM,50917.0,20241231,2531386,2913562,2531386,FIRST WESTERN TRUST BANK,76354,903015,246,237941,57607,2432941,571482.0,57607_20241231,1,1,0.09399633244396548,0.09409351240782718,1-10bn
361535,NM,41265.0,20241231,471787,531726,471787,REDWOOD CAPITAL BANK,74093,110438,17573,19971,57610,376280,0.0,57610_20241231,1,1,0.04233054323243328,0.07957828426811252,<1bn
4879861,NM,52748.0,20241231,5636747,7243833,5636747,FORBRIGHT BANK,1523993,769472,1340622,1179240,57614,4281441,958491.0,57614_20241231,1,1,0.2092057706333103,0.4470418842640977,1-10bn
180417,NM,3283.0,20241231,214301,233016,214301,CLARION CNTY CMTY BANK,23472,34394,0,3049,57624,191709,5078.0,57624_20241231,1,1,0.01422765176084106,0.01422765176084106,<1bn
221672,NM,11104.0,20241231,398069,451883,398069,1ST STATE BANK,87313,176790,67670,56240,57626,278684,0.0,57626_20241231,1,1,0.1412820390434824,0.3112776930632629,<1bn
185165,NM,20601.0,20241231,223718,235445,223718,HOMELAND COMMUNITY BANK,71162,39729,5723,19818,57632,132139,0.0,57632_20241231,1,1,0.0885847361410347,0.11416604832869952,<1bn
1707291,SI,167186.0,20241231,2359685,3028747,2359685,1ST SECURITY BANK OF WA,289630,652729,0,33206,57633,2529845,143305.0,57633_20241231,1,1,0.014072217266287662,0.014072217266287662,1-10bn
59358,NM,2347.0,20241231,90783,100111,90783,BANK OF WALKER COUNTY,11533,31424,4970,10875,57640,68379,3000.0,57640_20241231,1,1,0.11979115032550147,0.1745370829340295,<1bn
205467,NM,0.0,20241231,241655,274913,241655,GATEWAY BANK,16635,37047,15442,37871,57644,216544,20794.0,57644_20241231,1,1,0.15671515176594733,0.22061616767706027,<1bn
118651,NM,0.0,20241231,139406,167393,139406,HERITAGE COMMUNITY BANK,2957,21129,998,16859,57656,138728,6436.0,57656_20241231,1,1,0.12093453653357818,0.1280934823465274,<1bn
5986069,SM,863592.0,20241231,10780947,12717697,10780947,VERITEX COMMUNITY BANK,1488319,4892794,0,855200,57665,9482108,1781809.0,57665_20241231,1,1,0.07932512793171138,0.07932512793171138,10-100bn
421279,SM,3365.0,20241231,517468,636921,517468,EMPIRE STATE BANK,22335,96478,11913,26713,57672,559331,20750.0,57672_20241231,1,1,0.0516225157884159,0.07464422920837617,<1bn
259085,NM,21741.0,20241231,301822,348927,301822,CEDARSTONE BANK,59016,42792,2931,5299,57684,265091,46670.0,57684_20241231,1,1,0.017556705607941106,0.027267727335979486,<1bn
360689,N,0.0,20241231,443500,536251,443500,AMERICAN COMMERCE BANK NA,0,85772,0,82578,57686,440104,24496.0,57686_20241231,1,1,0.18619616685456594,0.18619616685456594,<1bn
173754,N,19388.0,20241231,310579,334969,310579,FIRST NB OF DECATUR COUNTY,67540,138629,7415,22184,57694,221313,28982.0,57694_20241231,1,1,0.07142788147299077,0.09530264441575251,<1bn
1519478,N,180468.0,20241231,2102083,2485079,2102083,BEVERLY B&T CO NA,196233,610566,0,253880,57701,1933249,241387.0,57701_20241231,1,1,0.12077544036082305,0.12077544036082305,1-10bn
600514,N,6417.0,20241231,716467,852838,716467,T BANK NATIONAL ASSN,42924,117051,0,57643,57703,707164,50147.0,57703_20241231,1,1,0.08045450802339815,0.08045450802339815,<1bn
731402,NM,9589.0,20241231,1113910,1253397,1113910,SUMMIT BANK,44474,383168,32864,130985,57706,1042899,72606.0,57706_20241231,1,1,0.11759029005934052,0.14709357129391065,1-10bn
131207,NM,368886.0,20241231,1120675,1221287,1120675,GREENE CNTY COMMERCIAL BANK,1099821,989598,39959,106058,57710,0,0.0,57710_20241231,1,1,0.09463760679947353,0.13029379614964195,1-10bn
1200094,SM,94641.0,20241231,2243144,2646302,2243144,UNITED BUSINESS BANK,193328,1045146,0,363716,57716,1937212,35702.0,57716_20241231,1,1,0.1621456313103394,0.1621456313103394,1-10bn
108910,N,18157.0,20241231,241863,298634,241863,EH NATIONAL BANK,18914,133631,0,35483,57734,233579,56466.0,57734_20241231,1,1,0.1467070200898856,0.1467070200898856,<1bn
240825,NM,16888.0,20241231,579914,655767,579914,PACIFIC VALLEY BANK,24904,339170,1910,137709,57740,478373,24756.0,57740_20241231,1,1,0.23746452060133055,0.2407581124097711,<1bn
301775,NM,130563.0,20241231,396779,565768,396779,FIRST SOUTHWEST BANK,161008,95422,15652,66728,57741,298439,12352.0,57741_20241231,1,1,0.168174222930145,0.2076218751496425,<1bn
1485560,SM,17192.0,20241231,1913149,2219557,1913149,MAINSTREET BANK,69324,431862,0,207708,57742,1810556,716510.0,57742_20241231,1,1,0.10856864781572162,0.10856864781572162,1-10bn
984700,NM,224108.0,20241231,1424865,1636633,1424865,PROVIDENCE BANK&TRUST,381613,442067,45105,59754,57754,1071808,0.0,57754_20241231,1,1,0.04193660452042825,0.07359223505384721,1-10bn
1175649,SM,144418.0,20241231,1836446,2097070,1836446,COASTAL STATES BANK,335267,667443,5612,67622,57756,1566358,275307.0,57756_20241231,1,1,0.036822209855340154,0.03987811239753306,1-10bn
1327964,NM,77269.0,20241231,2008396,2382012,2008396,MERIDIAN BANK,210161,687311,15451,27462,57777,2044412,500409.0,57777_20241231,1,1,0.013673598234611102,0.021366802164513372,1-10bn
203334,NM,9598.0,20241231,243231,265918,243231,NANTAHALA BANK&TRUST CO,51699,39996,9958,14520,57784,186467,5028.0,57784_20241231,1,1,0.059696338049015134,0.10063684316555044,<1bn
108700,NM,11700.0,20241231,158849,175141,158849,LAKEVIEW BANK,26156,50867,5193,18416,57785,124861,1707.0,57785_20241231,1,1,0.11593400021403975,0.14862542414494267,<1bn
140818000,SM,20850000.0,20241231,156636000,181409000,156636000,ALLY BANK,22809000,17921000,1293000,9934000,57803,132245000,6737000.0,57803_20241231,1,1,0.0634209249470109,0.07167573227099773,>=100bn
565629,SB,4.0,20241231,614737,710153,614737,QUONTIC BANK,4704,49841,0,153996,57807,519921,0.0,57807_20241231,1,1,0.25050712743823783,0.25050712743823783,<1bn
980273,NM,39360.0,20241231,1229856,1417492,1229856,STERLING BANK,52610,252978,1000,320071,57813,950262,0.0,57813_20241231,1,1,0.2602507935888429,0.26106389691150833,1-10bn
2185357,NM,446996.0,20241231,3024338,4406981,3620383,BANESCO USA,704312,1438361,19916,207886,57815,3278338,508748.0,57815_20241231,1,1,0.06873768738811602,0.07532293017513254,1-10bn
439385,SM,103490.0,20241231,866542,989608,866542,TRUXTON TRUST CO,258073,427804,0,16874,57825,663549,212242.0,57825_20241231,1,1,0.019472801087541056,0.019472801087541056,<1bn
8815454,NM,544314.0,20241231,8816420,16215605,8816420,BEAL BANK USA,11838798,3461882,10950095,381608,57833,2928998,7778594.0,57833_20241231,1,1,0.043283781852497955,1.2852952785824632,10-100bn
250,NM,0.0,20241231,500,3491,500,EMIGRANT MERCANTILE BANK,0,250,0,3484,57834,0,0.0,57834_20241231,1,1,6.968,6.968,<1bn
453184,NM,45966.0,20241231,601935,713854,601935,VALLIANCE BANK,45966,149301,0,58554,57841,579839,163558.0,57841_20241231,1,1,0.09727628398415111,0.09727628398415111,<1bn
519790,NM,38855.0,20241231,718593,776587,718593,TIMBERLINE BANK,116739,199156,41327,67132,57857,552815,69177.0,57857_20241231,1,1,0.09342144997237657,0.15093244715715293,<1bn
194074,NM,12971.0,20241231,217608,254444,217608,UNITED CITIZENS BANK OF S KY,19221,24931,0,6899,57867,219689,946.0,57867_20241231,1,1,0.031703797654497996,0.031703797654497996,<1bn
191738,NM,4286.0,20241231,285154,312140,285154,1ST TRUST BANK INC,27445,93721,0,30419,57869,242843,23425.0,57869_20241231,1,1,0.10667569103011004,0.10667569103011004,<1bn
194778,NM,30197.0,20241231,272796,328798,272796,PACIFIC WEST BANK,50761,78189,1968,13278,57872,249214,2097.0,57872_20241231,1,1,0.04867373421897682,0.05588791624510624,<1bn
929757,SM,21828.0,20241231,1481403,1815551,1481403,COMMONWEALTH BUSINESS BANK,62196,563820,0,277162,57873,1422053,115738.0,57873_20241231,1,1,0.18709426131849335,0.18709426131849335,1-10bn
646223,NM,25200.0,20241231,770713,874105,770713,PARAGON BANK,47310,127832,8368,17029,57874,778457,172822.0,57874_20241231,1,1,0.022095124903822823,0.03295260362806907,<1bn
95677,NM,10264.0,20241231,146851,172758,146851,LEGACY STATE BANK,31339,51231,3233,18186,57882,117731,0.0,57882_20241231,1,1,0.12383981042008567,0.14585532274209914,<1bn
74428,NM,0.0,20241231,77889,85538,77889,PARAMOUNT BANK,1455,3703,0,6666,57884,72873,30515.0,57884_20241231,1,1,0.08558333012363749,0.08558333012363749,<1bn
46569305,N,25372558.0,20241231,132193352,164819624,137635432,HSBC BANK USA NATIONAL ASSN,42853049,90517680,12858146,23193571,57890,56625039,26297896.0,57890_20241231,1,1,0.17545187143752888,0.2727195918293985,>=100bn
194194,NM,18919.0,20241231,251350,279942,251350,VISIONBANK,36941,58800,10458,7723,57892,229122,5000.0,57892_20241231,1,1,0.030726079172468668,0.07233339964193355,<1bn
159307,NM,4952.0,20241231,196410,277384,196410,SOUTHERNTRUST BANK,28936,37540,0,31543,57897,202084,0.0,57897_20241231,1,1,0.1605977292398554,0.1605977292398554,<1bn
112726,NM,394.0,20241231,164618,183779,164618,1ST ADVANTAGE BANK,1321,52227,0,21419,57899,156727,0.0,57899_20241231,1,1,0.130113353339246,0.130113353339246,<1bn
135909,NM,17516.0,20241231,208319,256161,208319,ONE WORLD BANK,17516,72633,0,40279,57901,189927,0.0,57901_20241231,1,1,0.19335250265218246,0.19335250265218246,<1bn
4063999,NM,136547.0,20241231,5749439,6937842,5749439,POPPY BANK,1143999,1690103,0,582929,57903,4825520,359555.0,57903_20241231,1,1,0.10138884854678865,0.10138884854678865,1-10bn
47727,NM,371.0,20241231,58177,68730,58177,FIRST STATE BANK,6329,10679,3662,8551,57910,49057,0.0,57910_20241231,1,1,0.14698248448699658,0.20992832218918128,<1bn
146004,NM,0.0,20241231,218291,239917,218291,BANK OF GRAND LAKE,74046,72592,19872,6702,57915,148201,12108.0,57915_20241231,1,1,0.030702136139373587,0.12173658098593163,<1bn
5112874,NM,483842.0,20241231,7856266,9870788,7856266,CONNECTONE BANK,624286,6883241,0,356488,57919,8192867,2193652.0,57919_20241231,1,1,0.0453762639910614,0.0453762639910614,1-10bn
648015,NM,87159.0,20241231,764783,842840,764783,PRIME ALLIANCE BANK,144096,117994,0,7205,57920,644077,140162.0,57920_20241231,1,1,0.009420973008029729,0.009420973008029729,<1bn
438109,NM,23858.0,20241231,659099,784501,659099,HARMONY BANK,80466,222949,17613,53649,57922,576963,0.0,57922_20241231,1,1,0.08139748353434006,0.10812032790218161,<1bn
299015,NM,94147.0,20241231,674461,743492,674461,PEACH STATE BANK&TRUST,170063,375764,40621,83591,57923,456461,5013.0,57923_20241231,1,1,0.12393748489534606,0.18416483681043086,<1bn
198301,SM,1878.0,20241231,342694,451731,342694,ANCHOR BANK,24928,144705,12349,57352,57931,348830,30.0,57931_20241231,1,1,0.16735630037292745,0.2033913637239053,<1bn
70872,NM,0.0,20241231,197107,223820,197107,VALLEY BANK OF NEVADA,25011,126243,0,57312,57933,130091,0.0,57933_20241231,1,1,0.2907659291653772,0.2907659291653772,<1bn
1083117,NM,180117.0,20241231,2028748,2365822,2028748,OPEN BANK,189440,961687,0,135043,57944,1936637,343289.0,57944_20241231,1,1,0.06656469901633914,0.06656469901633914,1-10bn
73224,NM,2595.0,20241231,82998,99473,82998,BANK OF BOZEMAN,18350,10540,9678,1559,57952,73920,0.0,57952_20241231,1,1,0.01878358514663004,0.13538880454950722,<1bn
532763,N,1239.0,20241231,975141,1078409,975141,LEGACY NATIONAL BANK,61124,444187,0,90500,57953,849486,0.0,57953_20241231,1,1,0.09280709148728235,0.09280709148728235,1-10bn
112143350,N,34858085.0,20241231,178001267,217178887,178001267,CITIZENS BANK NATIONAL ASSN,41525357,76764391,3525493,11295210,57957,138146389,6483290.0,57957_20241231,1,1,0.06345578427820966,0.08326178374898871,>=100bn
424405,NM,10255.0,20241231,553410,663534,553410,FIRST RESOURCE BANK,26612,129629,9988,17937,57967,592890,47517.0,57967_20241231,1,1,0.03241177427223939,0.05045987604127139,<1bn
2548082,SM,175987.0,20241231,3211839,3679664,3211839,PRIMIS BANK,245351,667064,0,65242,57968,3079830,0.0,57968_20241231,1,1,0.020312973346422406,0.020312973346422406,1-10bn
32340,N,110.0,20241231,46512,58565,46512,CALIFORNIA INTL BANK N A,110,14215,0,10657,57974,45288,2344.0,57974_20241231,1,1,0.22912366701066392,0.22912366701066392,<1bn
436341,NM,17195.0,20241231,528653,633159,528653,SAVIBANK,33910,93318,995,48673,57978,511381,59535.0,57978_20241231,1,1,0.0920698454373663,0.09395198740951059,<1bn
156164,NM,10793.0,20241231,218810,245318,218810,HURON VALLEY STATE BANK,22301,63134,9001,26154,57990,186041,0.0,57990_20241231,1,1,0.11952835793610896,0.16066450345048217,<1bn
5363602,NM,676639.0,20241231,13566043,17350779,13566043,SERVISFIRST BANK,1876253,9034347,866890,2375589,57993,12450589,0.0,57993_20241231,1,1,0.1751128903247616,0.23901435370653035,10-100bn
957009,NM,0.0,20241231,2231222,2739282,2231222,BRYANT BANK,614346,1291914,396276,709735,57997,1316305,0.0,57997_20241231,1,1,0.3180925071552719,0.49569742499849856,1-10bn
91651,NM,0.0,20241231,119579,136584,119579,FREEDOM BANK,0,27983,0,10419,58010,123624,0.0,58010_20241231,1,1,0.08713068348121325,0.08713068348121325,<1bn
815023,NM,91676.0,20241231,1008685,1165558,1008685,TWO RIVERS BANK&TRUST,161579,194405,8319,19066,58013,919546,9839.0,58013_20241231,1,1,0.01890183754095679,0.027149209118803194,1-10bn
645997,NM,92115.0,20241231,843230,955037,843230,ST LOUIS BANK,106104,198677,0,11040,58018,782110,274224.0,58018_20241231,1,1,0.013092513311907783,0.013092513311907783,<1bn
118735,SM,0.0,20241231,150068,192264,150068,VERUS BANK OF COMMERCE,0,31362,0,22014,58025,167010,33016.0,58025_20241231,1,1,0.14669349894714395,0.14669349894714395,<1bn
317971,SM,49329.0,20241231,511230,579762,511230,SUNRISE BANK,86078,194013,0,23565,58029,455125,39031.0,58029_20241231,1,1,0.046094712751599085,0.046094712751599085,<1bn
248348,SM,43921.0,20241231,381524,412953,381524,PARADISE BANK,43921,133496,0,41702,58030,292088,0.0,58030_20241231,1,1,0.10930373973852235,0.10930373973852235,<1bn
57106,NM,0.0,20241231,85927,106560,85927,CALIFORNIA BUSINESS BANK,1228,28847,1228,10073,58037,87461,747.0,58037_20241231,1,1,0.11722741396767024,0.13151861463800668,<1bn
329209,NM,23669.0,20241231,529472,660735,529472,FIRST RESOURCE BANK,38642,200802,11815,40000,58039,556696,43748.0,58039_20241231,1,1,0.07554695999033,0.09786164329747371,<1bn
289719,NM,13959.0,20241231,346947,481493,346947,ECLIPSE BANK INC,31290,57987,0,4537,58049,405704,38466.0,58049_20241231,1,1,0.013076925294065088,0.013076925294065088,<1bn
797412,NM,76425.0,20241231,1185525,1551125,1185525,FIRST COMMERCE BANK,112210,389308,0,134643,58054,1224275,163015.0,58054_20241231,1,1,0.11357246789397102,0.11357246789397102,1-10bn
1242199,NM,115431.0,20241231,1801374,2513042,1801374,TRADITION CAPITAL BANK,312717,560699,124567,94192,58057,2045288,182037.0,58057_20241231,1,1,0.052288974971327444,0.1214400785178425,1-10bn
484914,NM,6494.0,20241231,847444,1152613,847444,FIRST GENERAL BANK,7084,363761,0,268602,58060,836895,22668.0,58060_20241231,1,1,0.3169554566437428,0.3169554566437428,1-10bn
154729,NM,0.0,20241231,195962,269164,195962,VISIONBANK,0,41574,0,28522,58063,236212,54124.0,58063_20241231,1,1,0.14554862677457875,0.14554862677457875,<1bn
301162,NM,0.0,20241231,530735,615437,530735,BANK OF SAN FRANCISCO,23623,230543,23623,75223,58069,501308,1449.0,58069_20241231,1,1,0.14173363354593158,0.1862436055658662,<1bn
191789,NM,0.0,20241231,261306,316445,261306,FLINT COMMUNITY BANK,8462,69693,6980,18869,58074,270912,0.0,58074_20241231,1,1,0.0722103587365005,0.09892233626476239,<1bn
112571,NM,4853.0,20241231,145166,160242,145166,PUTNAM 1ST MERCANTILE BANK,24375,33871,0,10854,58079,119148,6000.0,58079_20241231,1,1,0.07476957414270559,0.07476957414270559,<1bn
313335,SI,0.0,20241231,366023,458955,366023,AUSTIN CAPITAL BANK SSB,9041,37451,1491,35932,58082,393816,29355.0,58082_20241231,1,1,0.0981686943170238,0.10224220882294283,<1bn
1374321,NM,25939.0,20241231,1624894,1761151,1624894,SOUTHPOINT BANK,58849,252058,0,130781,58088,1483900,447159.0,58088_20241231,1,1,0.08048586553953674,0.08048586553953674,1-10bn
589499,NM,196096.0,20241231,1285715,1504131,1285715,FFB BANK,322185,697817,3456,65138,58090,1055044,47422.0,58090_20241231,1,1,0.05066286074285514,0.05335085924952264,1-10bn
485416,NM,6014.0,20241231,736852,827709,736852,IDAHO FIRST BANK,18628,252359,2813,256158,58095,536978,30482.0,58095_20241231,1,1,0.3476383317138313,0.35145592330617276,<1bn
